date,time,windspeed,activepower,pressure
2011-08-04,22:24:36,3.608,56.22,1004.4
2011-08-04,22:24:37,3.622,56.595,1004.4
2011-08-04,22:24:38,3.61,48.482,1004.4
2011-08-04,22:24:39,3.613,44.811,1004.4
2011-08-04,22:24:40,3.625,47.905,1004.4
2011-08-04,22:24:41,3.606,50.086,1004.4
2011-08-04,22:24:42,3.564,52.079,1004.4
2011-08-04,22:24:43,3.631,57.922,1004.4
2011-08-04,22:24:44,3.71,59.634,1004.4
2011-08-04,22:24:45,3.681,56.563,1004.4
2011-08-04,22:24:46,3.607,52.197,1004.4
2011-08-04,22:24:47,3.542,49.705,1004.4
2011-08-04,22:24:48,3.518,46.962,1004.4
2011-08-04,22:24:49,3.482,47.544,1004.4
2011-08-04,22:24:50,3.521,53.64,1004.4
2011-08-04,22:24:51,3.578,56.666,1004.4
2011-08-04,22:24:52,3.587,58.509,1004.4
2011-08-04,22:24:53,3.576,55.31,1004.4
2011-08-04,22:24:54,3.606,55.223,1004.4
2011-08-04,22:24:55,3.726,52.407,1004.4
2011-08-04,22:24:56,3.785,42.916,1004.4
2011-08-04,22:24:57,3.813,49.727,1004.4
2011-08-04,22:24:58,3.779,50.179,1004.4
2011-08-04,22:24:59,3.694,53.159,1004.4
2011-08-04,22:25:00,3.677,59.745,1004.4
2011-08-04,22:25:01,3.697,59.104,1004.4
2011-08-04,22:25:02,3.719,56.289,1004.4
2011-08-04,22:25:03,3.681,54.534,1004.4
2011-08-04,22:25:04,3.661,47.019,1004.4
2011-08-04,22:25:05,3.617,45.636,1004.4
2011-08-04,22:25:06,3.614,48.922,1004.4
2011-08-04,22:25:07,3.684,51.306,1004.4
2011-08-04,22:25:08,3.745,55.181,1004.4
2011-08-04,22:25:09,3.72,61.581,1004.4
2011-08-04,22:25:10,3.671,57.132,1004.4
2011-08-04,22:25:11,3.648,54.146,1004.4
2011-08-04,22:25:12,3.611,50.363,1004.4
2011-08-04,22:25:13,3.57,45.322,1004.4
2011-08-04,22:25:14,3.524,47.294,1004.4
2011-08-04,22:25:15,3.5,49.13,1004.4
2011-08-04,22:25:16,3.524,52.777,1004.4
2011-08-04,22:25:17,3.606,56.545,1004.4
2011-08-04,22:25:18,3.626,56.654,1004.4
2011-08-04,22:25:19,3.631,55.178,1004.4
2011-08-04,22:25:20,3.637,52.44,1004.4
2011-08-04,22:25:21,3.668,47.124,1004.4
2011-08-04,22:25:22,3.672,44.262,1004.4
2011-08-04,22:25:23,3.658,49.364,1004.4
2011-08-04,22:25:24,3.672,48.044,1004.4
2011-08-04,22:25:25,3.673,55.816,1004.4
2011-08-04,22:25:26,3.651,56.88,1004.4
2011-08-04,22:25:27,3.672,54.121,1004.4
2011-08-04,22:25:28,3.693,51.519,1004.4
2011-08-04,22:25:29,3.741,48.751,1004.4
2011-08-04,22:25:30,3.754,45.934,1004.4
2011-08-04,22:25:31,3.773,43.737,1004.4
2011-08-04,22:25:32,3.799,46.306,1004.4
2011-08-04,22:25:33,3.817,50.338,1004.4
2011-08-04,22:25:34,3.829,55.815,1004.4
2011-08-04,22:25:35,3.786,55.251,1004.4
2011-08-04,22:25:36,3.797,52.217,1004.4
2011-08-04,22:25:37,3.812,47.733,1004.4
2011-08-04,22:25:38,3.791,47.766,1004.4
2011-08-04,22:25:39,3.757,43.974,1004.4
2011-08-04,22:25:40,3.74,44.861,1004.4
2011-08-04,22:25:41,3.692,46.871,1004.4
2011-08-04,22:25:42,3.661,50.766,1004.4
2011-08-04,22:25:43,3.664,55.182,1004.4
2011-08-04,22:25:44,3.678,54.736,1004.4
2011-08-04,22:25:45,3.673,53.019,1004.4
2011-08-04,22:25:46,3.66,46.995,1004.4
2011-08-04,22:25:47,3.689,43.948,1004.4
2011-08-04,22:25:48,3.7,47.381,1004.4
2011-08-04,22:25:49,3.651,46.585,1004.4
2011-08-04,22:25:50,3.634,50.321,1004.4
2011-08-04,22:25:51,3.615,54.732,1004.4
2011-08-04,22:25:52,3.576,54.225,1004.4
2011-08-04,22:25:53,3.555,51.346,1004.4
2011-08-04,22:25:54,3.53,49.708,1004.4
2011-08-04,22:25:55,3.494,42.935,1004.4
2011-08-04,22:25:56,3.45,40.825,1004.4
2011-08-04,22:25:57,3.447,47.276,1004.4
2011-08-04,22:25:58,3.41,46.192,1004.4
2011-08-04,22:25:59,3.454,54.599,1004.4
2011-08-04,22:26:00,3.53,57.013,1004.4
2011-08-04,22:26:01,3.581,53.241,1004.4
2011-08-04,22:26:02,3.633,53.04,1004.4
2011-08-04,22:26:03,3.698,48.24,1004.4
2011-08-04,22:26:04,3.738,41.303,1004.4
2011-08-04,22:26:05,3.735,48.313,1004.4
2011-08-04,22:26:06,3.717,46.202,1004.4
2011-08-04,22:26:07,3.717,52.491,1004.4
2011-08-04,22:26:08,3.675,57.201,1004.4
2011-08-04,22:26:09,3.593,56.694,1004.4
2011-08-04,22:26:10,3.582,54.989,1004.4
2011-08-04,22:26:11,3.66,53.292,1004.4
2011-08-04,22:26:12,3.683,47.518,1004.4
2011-08-04,22:26:13,3.652,47.365,1004.4
2011-08-04,22:26:14,3.639,48.847,1004.4
2011-08-04,22:26:15,3.671,48.506,1004.4
2011-08-04,22:26:16,3.695,50.783,1004.4
2011-08-04,22:26:17,3.686,55.564,1004.4
2011-08-04,22:26:18,3.599,52.74,1004.4
2011-08-04,22:26:19,3.499,53.242,1004.4
2011-08-04,22:26:20,3.495,46.669,1004.4
2011-08-04,22:26:21,3.578,41.776,1004.4
2011-08-04,22:26:22,3.641,45.642,1004.4
2011-08-04,22:26:23,3.603,46.557,1004.4
2011-08-04,22:26:24,3.571,51.659,1004.4
2011-08-04,22:26:25,3.561,57.965,1004.4
2011-08-04,22:26:26,3.52,53.89,1004.4
2011-08-04,22:26:27,3.486,49.584,1004.4
2011-08-04,22:26:28,3.503,48.083,1004.4
2011-08-04,22:26:29,3.503,41.995,1004.4
2011-08-04,22:26:30,3.517,42.47,1004.4
2011-08-04,22:26:31,3.55,47.119,1004.4
2011-08-04,22:26:32,3.579,46.491,1004.4
2011-08-04,22:26:33,3.624,51.302,1004.4
2011-08-04,22:26:34,3.665,55.796,1004.4
2011-08-04,22:26:35,3.684,50.511,1004.4
2011-08-04,22:26:36,3.686,49.519,1004.4
2011-08-04,22:26:37,3.734,46.415,1004.4
2011-08-04,22:26:38,3.799,33.759,1004.4
2011-08-04,22:26:39,3.847,42.325,1004.4
2011-08-04,22:26:40,3.829,46.465,1004.4
2011-08-04,22:26:41,3.82,49.757,1004.4
2011-08-04,22:26:42,3.821,55.836,1004.4
2011-08-04,22:26:43,3.781,53.314,1004.4
2011-08-04,22:26:44,3.685,52.766,1004.4
2011-08-04,22:26:45,3.635,48.552,1004.4
2011-08-04,22:26:46,3.569,42.119,1004.4
2011-08-04,22:26:47,3.519,45.045,1004.4
2011-08-04,22:26:48,3.545,45.376,1004.4
2011-08-04,22:26:49,3.582,47.947,1004.4
2011-08-04,22:26:50,3.626,58.027,1004.4
2011-08-04,22:26:51,3.627,56.747,1004.4
2011-08-04,22:26:52,3.598,53.69,1004.4
2011-08-04,22:26:53,3.603,53.435,1004.4
2011-08-04,22:26:54,3.576,48.693,1004.4
2011-08-04,22:26:55,3.565,46.8,1004.4
2011-08-04,22:26:56,3.55,50.396,1004.4
2011-08-04,22:26:57,3.513,48.709,1004.4
2011-08-04,22:26:58,3.497,54.738,1004.4
2011-08-04,22:26:59,3.523,58.579,1004.4
2011-08-04,22:27:00,3.597,55.006,1004.4
2011-08-04,22:27:01,3.667,55.167,1004.4
2011-08-04,22:27:02,3.717,52.098,1004.4
2011-08-04,22:27:03,3.677,46.943,1004.4
2011-08-04,22:27:04,3.652,49.681,1004.4
2011-08-04,22:27:05,3.678,48.233,1004.4
2011-08-04,22:27:06,3.729,50.468,1004.4
2011-08-04,22:27:07,3.777,58.783,1004.4
2011-08-04,22:27:08,3.757,56.436,1004.4
2011-08-04,22:27:09,3.684,57.37,1004.4
2011-08-04,22:27:10,3.663,56.793,1004.4
2011-08-04,22:27:11,3.661,48.41,1004.4
2011-08-04,22:27:12,3.625,46.357,1004.4
2011-08-04,22:27:13,3.609,50.862,1004.4
2011-08-04,22:27:14,3.606,49.107,1004.4
2011-08-04,22:27:15,3.642,56.183,1004.4
2011-08-04,22:27:16,3.676,60.561,1004.4
2011-08-04,22:27:17,3.662,60.018,1004.4
2011-08-04,22:27:18,3.661,57.961,1004.4
2011-08-04,22:27:19,3.641,57.44,1004.4
2011-08-04,22:27:20,3.645,52.048,1004.4
2011-08-04,22:27:21,3.685,48.523,1004.4
2011-08-04,22:27:22,3.671,51.544,1004.4
2011-08-04,22:27:23,3.662,56.299,1004.4
2011-08-04,22:27:24,3.701,62.282,1004.4
2011-08-04,22:27:25,3.713,59.899,1004.4
2011-08-04,22:27:26,3.701,60.852,1004.4
2011-08-04,22:27:27,3.658,59.974,1004.4
2011-08-04,22:27:28,3.64,54.536,1004.4
2011-08-04,22:27:29,3.697,49.407,1004.4
2011-08-04,22:27:30,3.759,53.894,1004.4
2011-08-04,22:27:31,3.793,55.132,1004.4
2011-08-04,22:27:32,3.783,59.394,1004.4
2011-08-04,22:27:33,3.77,63.634,1004.4
2011-08-04,22:27:34,3.752,62.015,1004.4
2011-08-04,22:27:35,3.76,59.576,1004.4
2011-08-04,22:27:36,3.727,57.609,1004.4
2011-08-04,22:27:37,3.648,52.142,1004.4
2011-08-04,22:27:38,3.594,50.239,1004.4
2011-08-04,22:27:39,3.598,53.702,1004.4
2011-08-04,22:27:40,3.57,55.097,1004.4
2011-08-04,22:27:41,3.535,61.743,1004.4
2011-08-04,22:27:42,3.532,62.765,1004.4
2011-08-04,22:27:43,3.575,59.493,1004.4
2011-08-04,22:27:44,3.602,56.347,1004.4
2011-08-04,22:27:45,3.588,48.236,1004.4
2011-08-04,22:27:46,3.546,46.047,1004.4
2011-08-04,22:27:47,3.654,50.387,1004.4
2011-08-04,22:27:48,3.731,51.047,1004.4
2011-08-04,22:27:49,3.807,58.183,1004.4
2011-08-04,22:27:50,3.884,61.253,1004.4
2011-08-04,22:27:51,3.902,59.661,1004.4
2011-08-04,22:27:52,3.91,61.12,1004.4
2011-08-04,22:27:53,3.918,55.82,1004.4
2011-08-04,22:27:54,3.895,47.052,1004.4
2011-08-04,22:27:55,3.883,50.256,1004.4
2011-08-04,22:27:56,3.825,51.816,1004.4
2011-08-04,22:27:57,3.724,50.535,1004.4
2011-08-04,22:27:58,3.693,61.178,1004.4
2011-08-04,22:27:59,3.705,57.962,1004.4
2011-08-04,22:28:00,3.728,56.493,1004.4
2011-08-04,22:28:01,3.756,54.237,1004.4
2011-08-04,22:28:02,3.758,50.717,1004.4
2011-08-04,22:28:03,3.814,46.09,1004.4
2011-08-04,22:28:04,3.858,49.654,1004.4
2011-08-04,22:28:05,3.87,52.596,1004.4
2011-08-04,22:28:06,3.872,53.65,1004.4
2011-08-04,22:28:07,3.871,62.065,1004.4
2011-08-04,22:28:08,3.829,58.18,1004.4
2011-08-04,22:28:09,3.793,57.793,1004.4
2011-08-04,22:28:10,3.788,53.828,1004.4
2011-08-04,22:28:11,3.805,50.276,1004.4
2011-08-04,22:28:12,3.841,49.634,1004.4
2011-08-04,22:28:13,3.888,50.73,1004.4
2011-08-04,22:28:14,3.954,57.096,1004.4
2011-08-04,22:28:15,3.943,60.269,1004.4
2011-08-04,22:28:16,3.849,62.837,1004.4
2011-08-04,22:28:17,3.801,62.567,1004.4
2011-08-04,22:28:18,3.769,59.542,1004.4
2011-08-04,22:28:19,3.749,52.755,1004.4
2011-08-04,22:28:20,3.726,49.58,1004.4
2011-08-04,22:28:21,3.758,53.173,1004.4
2011-08-04,22:28:22,3.786,57.406,1004.4
2011-08-04,22:28:23,3.787,60.127,1004.4
2011-08-04,22:28:24,3.781,67.544,1004.4
2011-08-04,22:28:25,3.732,64.325,1004.4
2011-08-04,22:28:26,3.725,59.28,1004.4
2011-08-04,22:28:27,3.744,56.096,1004.4
2011-08-04,22:28:28,3.782,50.733,1004.4
2011-08-04,22:28:29,3.843,47.412,1004.4
2011-08-04,22:28:30,3.888,51.277,1004.4
2011-08-04,22:28:31,3.913,56.759,1004.4
2011-08-04,22:28:32,3.917,57.88,1004.4
2011-08-04,22:28:33,3.839,61.783,1004.4
2011-08-04,22:28:34,3.752,60.208,1004.4
2011-08-04,22:28:35,3.666,56.941,1004.4
2011-08-04,22:28:36,3.591,53.385,1004.4
2011-08-04,22:28:37,3.536,45.415,1004.4
2011-08-04,22:28:38,3.535,51.481,1004.4
2011-08-04,22:28:39,3.631,52.155,1004.4
2011-08-04,22:28:40,3.708,54.087,1004.4
2011-08-04,22:28:41,3.723,59.198,1004.4
2011-08-04,22:28:42,3.685,61.525,1004.4
2011-08-04,22:28:43,3.67,55.564,1004.4
2011-08-04,22:28:44,3.672,54.601,1004.4
2011-08-04,22:28:45,3.674,48.732,1004.4
2011-08-04,22:28:46,3.711,45.222,1004.4
2011-08-04,22:28:47,3.722,50.613,1004.4
2011-08-04,22:28:48,3.766,55.473,1004.4
2011-08-04,22:28:49,3.842,56.002,1004.4
2011-08-04,22:28:50,3.855,60.437,1004.4
2011-08-04,22:28:51,3.795,58.44,1004.4
2011-08-04,22:28:52,3.805,56.439,1004.4
2011-08-04,22:28:53,3.855,53.562,1004.4
2011-08-04,22:28:54,3.883,48.373,1004.4
2011-08-04,22:28:55,3.853,52.93,1004.4
2011-08-04,22:28:56,3.758,53.767,1004.4
2011-08-04,22:28:57,3.72,54.843,1004.4
2011-08-04,22:28:58,3.749,60.78,1004.4
2011-08-04,22:28:59,3.721,61.334,1004.4
2011-08-04,22:29:00,3.701,55.928,1004.4
2011-08-04,22:29:01,3.694,57.713,1004.4
2011-08-04,22:29:02,3.718,51.584,1004.4
2011-08-04,22:29:03,3.732,49.136,1004.4
2011-08-04,22:29:04,3.754,55.132,1004.4
2011-08-04,22:29:05,3.782,53.282,1004.4
2011-08-04,22:29:06,3.797,61.878,1004.4
2011-08-04,22:29:07,3.782,64.483,1004.4
2011-08-04,22:29:08,3.781,60.049,1004.4
2011-08-04,22:29:09,3.784,55.228,1004.4
2011-08-04,22:29:10,3.82,54.649,1004.4
2011-08-04,22:29:11,3.852,49.762,1004.4
2011-08-04,22:29:12,3.882,51.696,1004.4
2011-08-04,22:29:13,3.845,54.588,1004.4
2011-08-04,22:29:14,3.815,58.774,1004.4
2011-08-04,22:29:15,3.867,62.055,1004.4
2011-08-04,22:29:16,3.876,64.77,1004.4
2011-08-04,22:29:17,3.83,57.716,1004.4
2011-08-04,22:29:18,3.84,55.747,1004.4
2011-08-04,22:29:19,3.824,53.083,1004.4
2011-08-04,22:29:20,3.784,51.349,1004.4
2011-08-04,22:29:21,3.791,56.405,1004.4
2011-08-04,22:29:22,3.764,60.692,1004.4
2011-08-04,22:29:23,3.721,60.607,1004.4
2011-08-04,22:29:24,3.719,65.235,1004.4
2011-08-04,22:29:25,3.767,64.318,1004.4
2011-08-04,22:29:26,3.841,60.978,1004.4
2011-08-04,22:29:27,3.905,57.295,1004.4
2011-08-04,22:29:28,3.949,55.29,1004.4
2011-08-04,22:29:29,3.989,54.783,1004.4
2011-08-04,22:29:30,3.99,58.536,1004.4
2011-08-04,22:29:31,3.979,63.015,1004.4
2011-08-04,22:29:32,3.971,66.726,1004.4
2011-08-04,22:29:33,3.895,66.168,1004.4
2011-08-04,22:29:34,3.849,65.697,1004.4
2011-08-04,22:29:35,3.821,60.864,1004.4
2011-08-04,22:29:36,3.776,56.7,1004.4
2011-08-04,22:29:37,3.791,57.08,1004.4
2011-08-04,22:29:38,3.856,60.504,1004.4
2011-08-04,22:29:39,3.88,62.406,1004.4
2011-08-04,22:29:40,3.874,66.112,1004.4
2011-08-04,22:29:41,3.833,68.184,1004.4
2011-08-04,22:29:42,3.82,65.715,1004.4
2011-08-04,22:29:43,3.772,63.187,1004.4
2011-08-04,22:29:44,3.768,61.726,1004.4
2011-08-04,22:29:45,3.798,55.156,1004.4
2011-08-04,22:29:46,3.837,60.141,1004.4
2011-08-04,22:29:47,3.868,62.459,1004.4
2011-08-04,22:29:48,3.882,64.305,1004.4
2011-08-04,22:29:49,3.862,68.654,1004.4
2011-08-04,22:29:50,3.835,68.858,1004.4
2011-08-04,22:29:51,3.819,65.378,1004.4
2011-08-04,22:29:52,3.804,62.679,1004.4
2011-08-04,22:29:53,3.824,55.633,1004.4
2011-08-04,22:29:54,3.871,58.031,1004.4
2011-08-04,22:29:55,3.912,57.728,1004.4
2011-08-04,22:29:56,3.94,63.04,1004.4
2011-08-04,22:29:57,3.964,67.717,1004.4
2011-08-04,22:29:58,3.936,67.967,1004.4
2011-08-04,22:29:59,3.852,67.241,1004.4
2011-08-04,22:30:00,3.809,64.9,1004.4
2011-08-04,22:30:01,3.749,58.54,1004.4
2011-08-04,22:30:02,3.771,53.31,1004.4
2011-08-04,22:30:03,3.846,57.587,1004.4
2011-08-04,22:30:04,3.883,58.947,1004.4
2011-08-04,22:30:05,3.894,65.906,1004.4
2011-08-04,22:30:06,3.883,69.914,1004.4
2011-08-04,22:30:07,3.809,68.787,1004.4
2011-08-04,22:30:08,3.736,63.801,1004.4
2011-08-04,22:30:09,3.773,62.528,1004.4
2011-08-04,22:30:10,3.786,56.447,1004.4
2011-08-04,22:30:11,3.778,55.65,1004.4
2011-08-04,22:30:12,3.789,59.653,1004.4
2011-08-04,22:30:13,3.806,63.135,1004.4
2011-08-04,22:30:14,3.822,65.784,1004.4
2011-08-04,22:30:15,3.876,71.424,1004.4
2011-08-04,22:30:16,3.889,66.131,1004.4
2011-08-04,22:30:17,3.913,62.563,1004.4
2011-08-04,22:30:18,3.892,60.82,1004.4
2011-08-04,22:30:19,3.857,57.486,1004.4
2011-08-04,22:30:20,3.887,55.845,1004.4
2011-08-04,22:30:21,3.906,62.066,1004.4
2011-08-04,22:30:22,3.897,64.837,1004.4
2011-08-04,22:30:23,3.861,71.087,1004.4
2011-08-04,22:30:24,3.815,69.226,1004.4
2011-08-04,22:30:25,3.814,63.612,1004.4
2011-08-04,22:30:26,3.856,61.672,1004.4
2011-08-04,22:30:27,3.886,56.64,1004.4
2011-08-04,22:30:28,3.936,57.672,1004.4
2011-08-04,22:30:29,3.919,60.111,1004.4
2011-08-04,22:30:30,3.84,61.173,1004.4
2011-08-04,22:30:31,3.842,67.361,1004.4
2011-08-04,22:30:32,3.913,72.055,1004.4
2011-08-04,22:30:33,3.902,63.129,1004.4
2011-08-04,22:30:34,3.905,64.87,1004.4
2011-08-04,22:30:35,3.938,60.002,1004.4
2011-08-04,22:30:36,3.96,50.846,1004.4
2011-08-04,22:30:37,3.965,59.165,1004.4
2011-08-04,22:30:38,3.94,59.074,1004.4
2011-08-04,22:30:39,3.894,61.129,1004.4
2011-08-04,22:30:40,3.859,69.955,1004.4
2011-08-04,22:30:41,3.857,63.764,1004.4
2011-08-04,22:30:42,3.852,59.867,1004.4
2011-08-04,22:30:43,3.793,61.158,1004.4
2011-08-04,22:30:44,3.71,49.043,1004.4
2011-08-04,22:30:45,3.713,50.239,1004.4
2011-08-04,22:30:46,3.731,57.71,1004.4
2011-08-04,22:30:47,3.712,58.037,1004.4
2011-08-04,22:30:48,3.701,64.238,1004.4
2011-08-04,22:30:49,3.726,67.947,1004.4
2011-08-04,22:30:50,3.726,60.04,1004.4
2011-08-04,22:30:51,3.703,57.472,1004.4
2011-08-04,22:30:52,3.68,59.02,1004.4
2011-08-04,22:30:53,3.609,48.832,1004.4
2011-08-04,22:30:54,3.603,52.034,1004.4
2011-08-04,22:30:55,3.691,64.238,1004.4
2011-08-04,22:30:56,3.757,61.08,1004.4
2011-08-04,22:30:57,3.794,64.461,1004.4
2011-08-04,22:30:58,3.82,65.996,1004.4
2011-08-04,22:30:59,3.808,63.366,1004.4
2011-08-04,22:31:00,3.781,60.205,1004.4
2011-08-04,22:31:01,3.735,52.501,1004.4
2011-08-04,22:31:02,3.711,53.88,1004.4
2011-08-04,22:31:03,3.654,59.292,1004.4
2011-08-04,22:31:04,3.596,60.019,1004.4
2011-08-04,22:31:05,3.636,63.961,1004.4
2011-08-04,22:31:06,3.738,72.047,1004.4
2011-08-04,22:31:07,3.793,63.583,1004.4
2011-08-04,22:31:08,3.859,65.464,1004.4
2011-08-04,22:31:09,3.943,60.251,1004.4
2011-08-04,22:31:10,4.009,51.305,1004.4
2011-08-04,22:31:11,4.009,56.924,1004.4
2011-08-04,22:31:12,3.924,65.204,1004.4
2011-08-04,22:31:13,3.867,63.161,1004.4
2011-08-04,22:31:14,3.876,66.5,1004.4
2011-08-04,22:31:15,3.871,67.254,1004.4
2011-08-04,22:31:16,3.812,60.416,1004.4
2011-08-04,22:31:17,3.745,59.644,1004.4
2011-08-04,22:31:18,3.731,54.479,1004.4
2011-08-04,22:31:19,3.742,53.584,1004.4
2011-08-04,22:31:20,3.704,56.886,1004.4
2011-08-04,22:31:21,3.709,58.656,1004.4
2011-08-04,22:31:22,3.785,67.536,1004.4
2011-08-04,22:31:23,3.797,64.757,1004.4
2011-08-04,22:31:24,3.789,62.057,1004.4
2011-08-04,22:31:25,3.787,63.684,1004.4
2011-08-04,22:31:26,3.838,51.512,1004.4
2011-08-04,22:31:27,3.913,52.502,1004.4
2011-08-04,22:31:28,3.983,58.211,1004.4
2011-08-04,22:31:29,4.016,57.399,1004.4
2011-08-04,22:31:30,3.997,64.38,1004.4
2011-08-04,22:31:31,3.981,70.252,1004.4
2011-08-04,22:31:32,3.972,63.881,1004.4
2011-08-04,22:31:33,3.999,61.298,1004.4
2011-08-04,22:31:34,4.006,60.439,1004.4
2011-08-04,22:31:35,3.94,52.958,1004.4
2011-08-04,22:31:36,3.892,56.134,1004.4
2011-08-04,22:31:37,3.85,57.36,1004.4
2011-08-04,22:31:38,3.82,60.961,1004.4
2011-08-04,22:31:39,3.855,68.445,1004.4
2011-08-04,22:31:40,3.913,66,1004.4
2011-08-04,22:31:41,3.919,63.522,1004.4
2011-08-04,22:31:42,4.004,62.5,1004.4
2011-08-04,22:31:43,4.079,58.015,1004.4
2011-08-04,22:31:44,4.102,53.597,1004.4
2011-08-04,22:31:45,4.101,57.871,1004.4
2011-08-04,22:31:46,4.006,61.661,1004.4
2011-08-04,22:31:47,3.901,63.981,1004.4
2011-08-04,22:31:48,3.818,66.424,1004.4
2011-08-04,22:31:49,3.785,66.465,1004.4
2011-08-04,22:31:50,3.771,63.566,1004.4
2011-08-04,22:31:51,3.776,62.651,1004.4
2011-08-04,22:31:52,3.833,54.26,1004.4
2011-08-04,22:31:53,3.856,54.871,1004.4
2011-08-04,22:31:54,3.797,57.623,1004.4
2011-08-04,22:31:55,3.768,60.108,1004.4
2011-08-04,22:31:56,3.761,66.008,1004.4
2011-08-04,22:31:57,3.752,66.317,1004.4
2011-08-04,22:31:58,3.803,62.088,1004.4
2011-08-04,22:31:59,3.897,62.21,1004.4
2011-08-04,22:32:00,3.889,54.664,1004.4
2011-08-04,22:32:01,3.881,46.882,1004.4
2011-08-04,22:32:02,3.912,55.695,1004.4
2011-08-04,22:32:03,3.969,54.785,1004.4
2011-08-04,22:32:04,3.978,59.424,1004.4
2011-08-04,22:32:05,3.952,64.698,1004.4
2011-08-04,22:32:06,3.938,60.805,1004.4
2011-08-04,22:32:07,3.888,59.334,1004.4
2011-08-04,22:32:08,3.83,52.075,1004.4
2011-08-04,22:32:09,3.822,46.792,1004.4
2011-08-04,22:32:10,3.877,45.6,1004.4
2011-08-04,22:32:11,3.945,51.739,1004.4
2011-08-04,22:32:12,3.924,53.265,1004.4
2011-08-04,22:32:13,3.899,61.311,1004.4
2011-08-04,22:32:14,3.86,60.552,1004.4
2011-08-04,22:32:15,3.855,58.211,1004.4
2011-08-04,22:32:16,3.887,58.65,1004.4
2011-08-04,22:32:17,3.869,51.231,1004.4
2011-08-04,22:32:18,3.889,46.707,1004.4
2011-08-04,22:32:19,3.912,50.481,1004.4
2011-08-04,22:32:20,3.898,56.031,1004.4
2011-08-04,22:32:21,3.89,56.126,1004.4
2011-08-04,22:32:22,3.902,65.231,1004.4
2011-08-04,22:32:23,3.933,61.827,1004.4
2011-08-04,22:32:24,3.933,57.259,1004.4
2011-08-04,22:32:25,3.92,55.673,1004.4
2011-08-04,22:32:26,3.902,51.317,1004.4
2011-08-04,22:32:27,3.978,49.983,1004.4
2011-08-04,22:32:28,3.992,54.147,1004.4
2011-08-04,22:32:29,3.989,57.711,1004.4
2011-08-04,22:32:30,3.977,65.343,1004.4
2011-08-04,22:32:31,3.995,65.852,1004.4
2011-08-04,22:32:32,3.962,61.079,1004.4
2011-08-04,22:32:33,3.937,57.829,1004.4
2011-08-04,22:32:34,3.94,51.828,1004.4
2011-08-04,22:32:35,3.953,45.218,1004.4
2011-08-04,22:32:36,3.891,56.543,1004.4
2011-08-04,22:32:37,3.817,54.023,1004.4
2011-08-04,22:32:38,3.782,59.383,1004.4
2011-08-04,22:32:39,3.786,65.657,1004.4
2011-08-04,22:32:40,3.799,60.376,1004.4
2011-08-04,22:32:41,3.854,56.08,1004.4
2011-08-04,22:32:42,3.936,57.296,1004.4
2011-08-04,22:32:43,3.991,46.427,1004.4
2011-08-04,22:32:44,4.031,48.108,1004.4
2011-08-04,22:32:45,4.064,54.843,1004.4
2011-08-04,22:32:46,4.053,54.608,1004.4
2011-08-04,22:32:47,4.023,58.726,1004.4
2011-08-04,22:32:48,3.959,59.077,1004.4
2011-08-04,22:32:49,3.909,56.214,1004.4
2011-08-04,22:32:50,3.866,52.392,1004.4
2011-08-04,22:32:51,3.885,44.018,1004.4
2011-08-04,22:32:52,3.898,45.026,1004.4
2011-08-04,22:32:53,3.909,49.963,1004.4
2011-08-04,22:32:54,3.888,49.322,1004.4
2011-08-04,22:32:55,3.877,55.093,1004.4
2011-08-04,22:32:56,3.898,60.275,1004.4
2011-08-04,22:32:57,3.919,52.149,1004.4
2011-08-04,22:32:58,3.904,52.356,1004.4
2011-08-04,22:32:59,3.864,46.988,1004.4
2011-08-04,22:33:00,3.753,39.573,1004.4
2011-08-04,22:33:01,3.605,40.916,1004.4
2011-08-04,22:33:02,3.481,48.466,1004.4
2011-08-04,22:33:03,3.356,50.443,1004.4
2011-08-04,22:33:04,3.272,54.618,1004.4
2011-08-04,22:33:05,3.269,56.028,1004.4
2011-08-04,22:33:06,3.313,53.627,1004.4
2011-08-04,22:33:07,3.35,51.47,1004.4
2011-08-04,22:33:08,3.395,45.443,1004.4
2011-08-04,22:33:09,3.391,46.954,1004.4
2011-08-04,22:33:10,3.474,48.689,1004.4
2011-08-04,22:33:11,3.577,52.479,1004.4
2011-08-04,22:33:12,3.662,57.878,1004.4
2011-08-04,22:33:13,3.772,63.899,1004.4
2011-08-04,22:33:14,3.855,64.594,1004.4
2011-08-04,22:33:15,3.898,59.107,1004.4
2011-08-04,22:33:16,3.904,55.969,1004.4
2011-08-04,22:33:17,3.924,55.583,1004.4
2011-08-04,22:33:18,3.947,51.192,1004.4
2011-08-04,22:33:19,3.987,60.137,1004.4
2011-08-04,22:33:20,4.005,58.756,1004.4
2011-08-04,22:33:21,4.117,60.926,1004.4
2011-08-04,22:33:22,4.181,64.923,1004.4
2011-08-04,22:33:23,4.185,60.34,1004.4
2011-08-04,22:33:24,4.107,57.496,1004.4
2011-08-04,22:33:25,3.963,52.919,1004.4
2011-08-04,22:33:26,3.89,49.054,1004.4
2011-08-04,22:33:27,3.902,53.49,1004.4
2011-08-04,22:33:28,3.954,56.946,1004.4
2011-08-04,22:33:29,3.987,61.079,1004.4
2011-08-04,22:33:30,3.965,69.261,1004.4
2011-08-04,22:33:31,3.964,62.708,1004.4
2011-08-04,22:33:32,3.993,58.472,1004.4
